propinsi_code,propinsi_name,airport_code,airport_name,year,pesawat_dtg,pesawat_brk,pesawat_total,penumpang_dtg,penumpang_brk,penumpang_total,penumpang_tra,bagasi_dtg,bagasi_brk,bagasi_total,barang_dtg,barang_brk,barang_total,pos_dtg,pos_brk,pos_total,keterangan
31,MALUKU,B,KAREL SADSUITUBUN - LANGGUR,2023,729,721,1.45,37.089,46.721,83.81,10.132,285.046,211.613,496.659,118.324,84.759,203.083,1,0,1,Data 12 Bln
31,MALUKU,B,KAREL SADSUITUBUN - LANGGUR,2024,735,726,1.461,41.678,50.826,92.504,9.904,350.817,249.606,600.423,135.257,51.727,186.984,1,88,89,Data 12 Bln
31,MALUKU,C,BANDANEIRA - PULAU BANDA,2020,98,98,196,800,934,1.734,0,6.872,8.719,15.591,0,7,7,0,0,0,Data 12 Bln
31,MALUKU,C,BANDANEIRA - PULAU BANDA,2021,230,230,460,1.564,1.686,3.25,126,10.367,10.615,20.982,0,0,0,0,0,0,Data 12 Bln
31,MALUKU,C,BANDANEIRA - PULAU BANDA,2022,228,224,452,2.189,2.172,4.361,0,15.008,15.88,30.888,346,0,346,2,2,4,Data 12 Bln
31,MALUKU,C,BANDANEIRA - PULAU BANDA,2023,169,168,337,1.907,1.925,3.832,0,13.618,14.365,27.983,60,0,60,0,0,0,Data 12 Bln
31,MALUKU,C,BANDANEIRA - PULAU BANDA,2024,138,135,273,1.157,1.224,2.381,0,8.931,9.128,18.059,0,0,0,0,0,0,Data 12 Bln
31,MALUKU,D,AMAHAI - PULAU SERAM,2020,49,50,99,370,284,654,0,2.905,3.183,6.088,33,5,38,0,0,0,Data 12 Bln
31,MALUKU,D,AMAHAI - PULAU SERAM,2021,116,116,232,714,594,1.308,166,4.902,4.765,9.667,0,0,0,0,0,0,Data 12 Bln
31,MALUKU,D,AMAHAI - PULAU SERAM,2022,106,108,214,992,912,1.904,0,9.851,11.915,21.766,0,0,0,0,0,0,Data 12 Bln
31,MALUKU,D,AMAHAI - PULAU SERAM,2023,102,103,205,1.075,908,1.983,30,6.405,6.35,12.755,0,0,0,0,0,0,Data 12 Bln
31,MALUKU,D,AMAHAI - PULAU SERAM,2024,136,120,256,907,710,1.617,0,6.056,5.276,11.332,0,0,0,0,0,0,Data 12 Bln
31,MALUKU,E,DOBO - PULAU ARU,2020,187,187,374,9.921,9.472,19.393,0,24.437,21.736,46.173,27.508,42.909,70.417,0,0,0,Data 12 Bln
31,MALUKU,E,DOBO - PULAU ARU,2021,237,238,475,11.237,12.346,23.583,0,37.81,28.459,66.269,93.822,150.728,244.55,0,0,0,Data 12 Bln
31,MALUKU,E,DOBO - PULAU ARU,2022,286,277,563,11.154,12.173,23.327,0,62.538,39.592,102.13,125.253,240.77,366.023,0,0,0,Data 12 Bln
31,MALUKU,E,DOBO - PULAU ARU,2023,282,278,560,10.55,11.116,21.666,207,57.006,28.246,85.252,71.685,218.63,290.315,2,0,2,Data 12 Bln
31,MALUKU,E,DOBO - PULAU ARU,2024,281,279,560,10.036,10.221,20.257,530,56.962,31.244,88.206,53.541,152.98,206.521,0,0,0,Data 12 Bln
31,MALUKU,F,NAMLEA - PULAU BURU,2020,281,281,562,1.336,1.431,2.767,4.198,5.721,5.371,11.092,5.631,7.889,13.52,721,618,1.339,Data 12 Bln
31,MALUKU,F,NAMLEA - PULAU BURU,2021,226,226,452,10.141,10.289,20.43,0,21.419,14.446,35.865,10.905,12.327,23.232,0,0,0,Data 12 Bln
31,MALUKU,F,NAMLEA - PULAU BURU,2022,322,322,644,14.714,14.797,29.511,0,56.59,36.663,93.253,5.717,2.024,7.741,0,0,0,Data 12 Bln
31,MALUKU,F,NAMLEA - PULAU BURU,2023,245,245,490,10.293,9.597,19.89,0,42.924,30.14,73.064,3.016,1.467,4.483,6,0,6,Data 12 Bln
31,MALUKU,F,NAMLEA - PULAU BURU,2024,164,162,326,6.983,6.487,13.47,0,28.411,18.278,46.689,25.97,7.268,33.238,0,0,0,Data 12 Bln
31,MALUKU,G,JOHN BECKER - PULAU KISAR,2020,139,138,277,1.201,1.402,2.603,0,10.671,10.631,21.302,690,209,899,0,0,0,Data 12 Bln
31,MALUKU,G,JOHN BECKER - PULAU KISAR,2021,228,228,456,2.31,2.525,4.835,2,17.118,14.396,31.514,22,0,22,0,0,0,Data 12 Bln
31,MALUKU,G,JOHN BECKER - PULAU KISAR,2022,255,255,510,3.052,3.472,6.524,0,22.867,19.423,42.29,174,17,191,0,0,0,Data 12 Bln
31,MALUKU,G,JOHN BECKER - PULAU KISAR,2023,264,264,528,3.104,3.573,6.677,0,23.181,23.003,46.184,0,0,0,0,0,0,Data 12 Bln
31,MALUKU,G,JOHN BECKER - PULAU KISAR,2024,236,236,472,2.073,2.204,4.277,0,16.446,14.464,30.91,0,0,0,0,0,0,Data 12 Bln
31,MALUKU,H,MATHILDA BATLAYERI - SAUMLAKI,2020,350,348,698,13.172,12.878,26.05,0,88.732,57.162,145.894,49.471,10.81,60.281,0,0,0,Data 12 Bln
31,MALUKU,H,MATHILDA BATLAYERI - SAUMLAKI,2021,438,430,868,17.272,17.972,35.244,0,79.925,42.81,122.735,85.016,66.508,151.524,0,0,0,Data 12 Bln
31,MALUKU,H,MATHILDA BATLAYERI - SAUMLAKI,2022,472,472,944,19.025,19.344,38.369,0,120.747,77.238,197.985,111.111,134.67,245.781,0,0,0,Data 12 Bln
31,MALUKU,H,MATHILDA BATLAYERI - SAUMLAKI,2023,460,460,920,17.549,17.719,35.268,0,114.418,65.622,180.04,96.696,107.864,204.56,0,0,0,Data 12 Bln
31,MALUKU,H,MATHILDA BATLAYERI - SAUMLAKI,2024,505,505,1.01,19.234,18.869,38.103,0,137.629,80.432,218.061,101.924,67.188,169.112,0,0,0,Data 12 Bln
31,MALUKU,I,WAHAI - PULAU SERAM,2020,50,50,100,313,560,873,0,2.29,3.675,5.965,0,0,0,0,0,0,Data 12 Bln
31,MALUKU,I,WAHAI - PULAU SERAM,2021,58,58,116,337,514,851,0,2.107,3.531,5.638,0,0,0,0,0,0,Data 12 Bln
31,MALUKU,I,WAHAI - PULAU SERAM,2022,52,52,104,498,794,1.292,0,3.309,5.303,8.612,0,0,0,0,0,0,Data 12 Bln
31,MALUKU,I,WAHAI - PULAU SERAM,2023,52,52,104,648,845,1.493,0,3.868,5.536,9.404,0,0,0,0,0,0,Data 12 Bln
31,MALUKU,I,WAHAI - PULAU SERAM,2024,68,68,136,608,634,1.242,0,4.422,5.496,9.918,18,30,48,0,0,0,Data 12 Bln
31,MALUKU,J,LIWUR BUNGA - LARAT,2020,87,87,174,718,722,1.44,607,5.894,5.558,11.452,5,5,10,0,0,0,Data 12 Bln
31,MALUKU,J,LIWUR BUNGA - LARAT,2021,113,113,226,1.135,1.242,2.377,988,8.75,9.641,18.391,0,0,0,0,0,0,Data 12 Bln
31,MALUKU,J,LIWUR BUNGA - LARAT,2022,105,103,208,510,602,1.112,0,9.478,9.791,19.269,0,7,7,3,0,3,Data 12 Bln
31,MALUKU,J,LIWUR BUNGA - LARAT,2023,104,104,208,280,318,598,2.024,8.905,8.991,17.896,150,285,435,0,0,0,Data 12 Bln
31,MALUKU,J,LIWUR BUNGA - LARAT,2024,123,123,246,929,973,1.902,0,6.691,6.81,13.501,0,20,20,0,0,0,Data 12 Bln
31,MALUKU,K,NAMROLE PULAU BURU,2020,149,149,298,3.404,6.782,10.186,0,17.076,12.816,29.892,8.225,0,8.225,0,0,0,Data 12 Bln
31,MALUKU,K,NAMROLE PULAU BURU,2021,67,67,134,1.381,1.64,3.021,0,6.63,6.168,12.798,0,0,0,0,0,0,Data 12 Bln
31,MALUKU,K,NAMROLE PULAU BURU,2022,108,110,218,3.305,3.493,6.798,0,15.679,12.755,28.434,0,0,0,0,0,0,Data 12 Bln
31,MALUKU,K,NAMROLE PULAU BURU,2023,146,148,294,4.925,5.107,10.032,0,26.04,17.918,43.958,0,100,100,0,0,0,Data 12 Bln
31,MALUKU,K,NAMROLE PULAU BURU,2024,154,153,307,5.376,6.19,11.566,0,27.552,22.133,49.685,65,36,101,0,0,0,Data 12 Bln
31,MALUKU,L,JOS ORNO IMSULA - MOA,2020,238,238,476,5.007,5.26,10.267,0,65.556,41.134,106.69,0,0,0,0,0,0,Data 12 Bln
31,MALUKU,L,JOS ORNO IMSULA - MOA,2021,251,251,502,5.578,6.345,11.923,0,48.054,44.596,92.65,272,0,272,0,0,0,Data 12 Bln
31,MALUKU,L,JOS ORNO IMSULA - MOA,2022,313,316,629,7.312,8.244,15.556,0,65.066,53.624,118.69,1.349,136,1.485,40,0,40,Data 12 Bln
31,MALUKU,L,JOS ORNO IMSULA - MOA,2023,332,332,664,8.305,9.178,17.483,0,78.224,57.08,135.304,0,0,0,0,0,0,Data 12 Bln
31,MALUKU,L,JOS ORNO IMSULA - MOA,2024,353,353,706,7.697,8.737,16.434,0,69.517,53.719,123.236,1,0,1,0,1,1,Data 12 Bln
31,MALUKU,M,KUFAR,2020,93,93,186,2.952,2.82,5.772,0,23.076,16.481,39.557,0,0,0,0,0,0,Data 12 Bln
31,MALUKU,M,KUFAR,2021,40,40,80,744,744,1.488,0,5.436,4.407,9.843,0,0,0,0,0,0,Data 12 Bln
31,MALUKU,M,KUFAR,2022,71,69,140,2.188,2.141,4.329,0,14.512,10.65,25.162,3.117,2.809,5.926,0,0,0,Data 12 Bln
31,MALUKU,M,KUFAR,2023,108,103,211,3.491,3.356,6.847,0,28.64,19.609,48.249,200,0,200,0,0,0,Data 12 Bln
31,MALUKU,M,KUFAR,2024,118,118,236,3.907,4.33,8.237,396,28.833,25.052,53.885,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,A,SULTAN BABULLAH - TERNATE,2020,2.546,2.544,5.09,181.511,175.023,356.534,17.597,1.707.060,1.263.680,2.970.740,2.666.556,689.068,3.355.624,0,0,0,Data 12 bln
32,MALUKU UTARA,A,SULTAN BABULLAH - TERNATE,2021,2.768,2.768,5.536,171.212,194.843,366.055,7.278,1.505.148,1.249.167,2.754.315,3.183.614,567.943,3.751.557,0,0,0,Data 12 bln
32,MALUKU UTARA,A,SULTAN BABULLAH - TERNATE,2022,4.35,4.358,8.708,309.497,311.943,621.44,0,2.422.217,1.786.228,4.208.445,4.058.237,827.934,4.886.171,6,0,6,Data 12 Bln
32,MALUKU UTARA,A,SULTAN BABULLAH - TERNATE,2023,4.735,4.727,9.462,367.162,366.797,733.959,9.843,3.469.808,2.303.401,5.773.209,3.964.574,961.6,4.926.174,3.422,206,3.628,Data 12 Bln
32,MALUKU UTARA,A,SULTAN BABULLAH - TERNATE,2024,4.558,4.562,9.12,393.232,387.862,781.094,14.455,3.675.681,2.418.912,6.094.593,6.620.940,1.152.018,7.772.958,0,5,5,Data 12 Bln
32,MALUKU UTARA,B,KUABANG - KAO,2020,91,91,182,3.316,2.976,6.292,0,12.765,14.839,27.604,4.265,1.404,5.669,0,0,0,Data 12 Bln
32,MALUKU UTARA,B,KUABANG - KAO,2021,155,155,310,3.539,3.873,7.412,0,30.223,4.591,34.814,52.993,24.904,77.897,0,0,0,Data 12 Bln
32,MALUKU UTARA,B,KUABANG - KAO,2022,197,194,391,12.065,12.243,24.308,0,65.062,40.116,105.178,71.77,8.181,79.951,0,0,0,Data 12 Bln
32,MALUKU UTARA,B,KUABANG - KAO,2023,218,218,436,9.616,9.385,19.001,0,60.532,33.571,94.103,324.228,0,324.228,0,0,0,Data 12 Bln
32,MALUKU UTARA,B,KUABANG - KAO,2024,180,180,360,4.031,3.089,7.12,0,13.691,8.977,22.668,767.587,0,767.587,0,0,0,Data 12 Bln
32,MALUKU UTARA,C,GAMAR MALAMO - GALELA,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,C,GAMAR MALAMO - GALELA,2021,51,51,102,134,250,384,0,4.501,8.172,12.673,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,C,GAMAR MALAMO - GALELA,2022,45,49,94,179,230,409,0,2.041,2.935,4.976,9,4,13,285,3,288,Data 12 Bln
32,MALUKU UTARA,C,GAMAR MALAMO - GALELA,2023,52,52,104,366,398,764,0,2.331,2.391,4.722,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,C,GAMAR MALAMO - GALELA,2024,47,47,94,221,365,586,0,699,870,1.569,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,D,OESMAN SADIK - LABUHA,2020,175,176,351,7.877,7.202,15.079,0,28.639,18.122,46.761,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,D,OESMAN SADIK - LABUHA,2021,222,222,444,6.123,3.908,10.031,0,58.294,17.988,76.282,1.962,228,2.19,0,0,0,Data 12 Bln
32,MALUKU UTARA,D,OESMAN SADIK - LABUHA,2022,330,327,657,12.487,9.848,22.335,0,128.957,61.552,190.509,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,D,OESMAN SADIK - LABUHA,2023,509,508,1.017,21.261,20.485,41.746,0,206.269,141.928,348.197,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,D,OESMAN SADIK - LABUHA,2024,517,517,1.034,25.792,25.565,51.357,0,247.421,192.901,440.322,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,E,EMALAMO - SANANA,2020,71,71,142,1.266,1.789,3.055,0,4.93,3.353,8.283,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,E,EMALAMO - SANANA,2021,36,36,72,555,634,1.189,0,2.64,288,2.928,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,E,EMALAMO - SANANA,2022,226,226,452,4.43,4.771,9.201,0,9.295,6.771,16.066,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,E,EMALAMO - SANANA,2023,244,243,487,5.321,5.419,10.74,1.025,34.747,28.97,63.717,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,E,EMALAMO - SANANA,2024,313,313,626,6.246,6.621,12.867,2.478,35.371,29.143,64.514,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,F,BULI - MABA,2020,120,120,240,5.007,4.948,9.955,0,10.717,5.454,16.171,0,0,0,4.26,4.526,8.786,Data 4 Bln
32,MALUKU UTARA,F,BULI - MABA,2021,2,2,4,48,70,118,0,0,0,0,0,0,0,0,0,0,Data 4 Bln
32,MALUKU UTARA,F,BULI - MABA,2022,5,5,10,47,175,222,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,F,BULI - MABA,2023,5,5,10,146,103,249,0,498,200,698,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,F,BULI - MABA,2024,2,2,4,9,9,18,0,110,120,230,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,G,PITU - MOROTAI,2020,127,127,254,5.744,5.297,11.041,0,8.214,6.604,14.818,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,G,PITU - MOROTAI,2021,103,103,206,5.071,4.949,10.02,81,12.157,22.519,34.676,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,G,PITU - MOROTAI,2022,163,192,355,6.7,7.09,13.79,0,25.315,19.816,45.131,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,G,PITU - MOROTAI,2023,126,128,254,4.359,3.667,8.026,1.487,21.274,12.434,33.708,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,G,PITU - MOROTAI,2024,50,48,98,2.342,1.609,3.951,0,9.309,5.484,14.793,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,H,GEBE - HALMAHERA UTARA,2020,290,290,580,1.578,1.087,2.665,0,128.154,147.447,275.601,234,1.996,2.23,0,0,0,Data 12 Bln
32,MALUKU UTARA,H,GEBE - HALMAHERA UTARA,2021,366,366,732,2.566,3.296,5.862,0,179.228,209.529,388.757,1.127,994,2.121,0,0,0,Data 12 Bln
32,MALUKU UTARA,H,GEBE - HALMAHERA UTARA,2022,358,355,713,3.287,3.738,7.025,0,31.388,30.396,61.784,1.463,775,2.238,0,0,0,Data 12 Bln
32,MALUKU UTARA,H,GEBE - HALMAHERA UTARA,2023,258,256,514,2.473,2.895,5.368,0,22.906,23.904,46.81,210,1.109,1.319,0,0,0,Data 12 Bln
32,MALUKU UTARA,H,GEBE - HALMAHERA UTARA,2024,329,332,661,2.544,3.179,5.723,0,14.38,14.248,28.628,2.091,4.403,6.494,0,0,0,Data 12 Bln
32,MALUKU UTARA,I,DOFA BENJINA FALABISAHAYA - MANGOLE,2023,53,49,102,487,551,1.038,0,4.136,4.262,8.398,22,116,138,0,13,13,Data 12 Bln
32,MALUKU UTARA,I,DOFA BENJINA FALABISAHAYA - MANGOLE,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,J,MARIMOI - KOBOK,2023,298,302,600,1.626,1.673,3.299,0,12.569,11.519,24.088,10,313,323,0,0,0,Data 12 Bln
32,MALUKU UTARA,J,MARIMOI - KOBOK,2024,106,106,212,432,476,908,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
32,MALUKU UTARA,K,WEDA BAY,2023,528,529,1.057,31.262,26.123,57.385,0,434.859,231.273,666.132,7.315,0,7.315,0,0,0,Data 12 Bln
32,MALUKU UTARA,K,WEDA BAY,2024,523,522,1.045,39.906,38.066,77.972,1,556.012,323.386,879.398,12.509,348,12.857,0,0,0,Data 12 Bln
33,PAPUA BARAT,A,RENDANI - MANOKWARI,2020,2.275,2.28,4.555,166.027,164.95,330.977,6.328,1.211.490,963.675,2.175.165,1.259.502,1.321.189,2.580.691,0,0,0,Data 12 Bln
33,PAPUA BARAT,A,RENDANI - MANOKWARI,2021,2.976,2.991,5.967,208.69,213.671,422.361,0,1.612.954,1.251.776,2.864.730,1.422.901,1.829.463,3.252.364,0,0,0,Data 12 Bln
33,PAPUA BARAT,A,RENDANI - MANOKWARI,2022,2.756,2.771,5.527,235.661,238.39,474.051,1.355,2.058.110,1.502.437,3.560.547,982.199,1.645.102,2.627.301,0,0,0,Data 12 Bln
33,PAPUA BARAT,A,RENDANI - MANOKWARI,2023,3.036,3.056,6.092,246.635,240.677,487.312,21.733,2.047.763,1.651.961,3.699.724,1.071.474,2.008.166,3.079.640,8,0,8,Data 12 Bln
33,PAPUA BARAT,A,RENDANI - MANOKWARI,2024,3.062,3.067,6.129,208.314,232.974,441.288,35.516,1.730.445,1.520.508,3.250.953,1.294.102,1.692.354,2.986.456,21,0,21,Data 12 Bln
33,PAPUA BARAT,B,KEBAR,2020,40,40,80,46,192,238,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
33,PAPUA BARAT,B,KEBAR,2021,88,89,177,238,368,606,0,523,569,1.092,0,0,0,0,0,0,Data 12 Bln
33,PAPUA BARAT,B,KEBAR,2022,92,92,184,126,455,581,327,513,718,1.231,142,178,320,0,0,0,Data 12 Bln
33,PAPUA BARAT,B,KEBAR,2023,127,127,254,705,945,1.65,9,3.866,3.423,7.289,2,0,2,0,0,0,Data 12 Bln
33,PAPUA BARAT,B,KEBAR,2024,130,130,260,692,1.025,1.717,0,2.153,2.069,4.222,0,0,0,0,0,0,Data 12 Bln
33,PAPUA BARAT,C,WASIOR,2020,66,67,133,874,1.021,1.895,0,5.826,4.436,10.262,886,159,1.045,0,0,0,Data 12 Bln
33,PAPUA BARAT,C,WASIOR,2021,210,210,420,1.312,1.359,2.671,0,7.556,5.668,13.224,314,95,409,0,0,0,Data 12 Bln
33,PAPUA BARAT,C,WASIOR,2022,186,184,370,1.337,1.293,2.63,0,7.658,5.973,13.631,125,2,127,0,0,0,Data 12 Bln
33,PAPUA BARAT,C,WASIOR,2023,114,114,228,1.03,994,2.024,0,8.408,6.759,15.167,0,1,1,0,0,0,Data 12 Bln
33,PAPUA BARAT,C,WASIOR,2024,241,241,482,1.609,1.677,3.286,0,11.463,17.713,29.176,58,0,58,0,0,0,Data 12 Bln
33,PAPUA BARAT,D,BINTUNI,2020,298,318,616,1.384,1.063,2.447,0,7.136,8.222,15.358,3.785,79.488,83.273,0,0,0,Data 12 Bln
33,PAPUA BARAT,D,BINTUNI,2021,304,304,608,1.441,1.328,2.769,0,3.344,7.444,10.788,660,43.074,43.734,0,0,0,Data 12 Bln
33,PAPUA BARAT,D,BINTUNI,2022,276,276,552,1.34,1.181,2.521,0,5.747,6.605,12.352,1.976,24.516,26.492,0,0,0,Data 12 Bln
33,PAPUA BARAT,D,BINTUNI,2023,284,284,568,1.375,1.157,2.532,0,6.852,6.998,13.85,4.124,29.993,34.117,0,0,0,Data 12 Bln
33,PAPUA BARAT,D,BINTUNI,2024,224,224,448,1.421,1.591,3.012,0,5.447,5.744,11.191,2.346,547,2.893,0,0,0,Data 12 Bln
33,PAPUA BARAT,E,TOREA - FAK-FAK,2020,178,179,357,10.521,9.272,19.793,0,67.316,44.52,111.836,338.863,10.041,348.904,34,82,116,Data 12 Bln
33,PAPUA BARAT,E,TOREA - FAK-FAK,2021,429,429,858,14.058,13.685,27.743,0,102.69,85.172,187.862,35.635,21.126,56.761,0,0,0,Data 12 Bln
33,PAPUA BARAT,E,TOREA - FAK-FAK,2022,668,666,1.334,33.282,32.962,66.244,0,234.482,187.67,422.152,47.686,18.027,65.713,0,0,0,Data 12 Bln
33,PAPUA BARAT,E,TOREA - FAK-FAK,2023,677,686,1.363,25.485,25.11,50.595,9,151.371,114.503,265.874,43.231,17.308,60.539,0,13,13,Data 12 Bln
33,PAPUA BARAT,E,TOREA - FAK-FAK,2024,951,952,1.903,26.99,26.095,53.085,0,166.704,126.577,293.281,49.488,8.531,58.019,0,0,0,Data 12 Bln
33,PAPUA BARAT,F,UTAROM - KAIMANA,2020,131,130,261,7.62,7.203,14.823,60,58.025,48.283,106.308,31.402,44.813,76.215,0,0,0,Data 12 Bln
33,PAPUA BARAT,F,UTAROM - KAIMANA,2021,366,366,732,10.963,12.117,23.228,475,76.041,78.896,154.937,46.885,105.991,152.876,0,0,0,Data 12 Bln
33,PAPUA BARAT,F,UTAROM - KAIMANA,2022,647,640,1.287,16.404,15.969,32.373,532,107.524,103.614,211.138,52.88,19.988,72.868,3,220,223,Data 12 Bln
33,PAPUA BARAT,F,UTAROM - KAIMANA,2023,713,713,1.426,17.954,18.288,36.242,573,112.664,90.121,202.785,45.528,96.146,141.674,0,0,0,Data 12 Bln
33,PAPUA BARAT,F,UTAROM - KAIMANA,2024,797,795,1.592,19.132,19.049,38.181,584,121.172,90.671,211.843,46.022,106.869,152.891,0,465,465,Data 12 Bln
33,PAPUA BARAT,G,KAMBUAYA,2020,108,106,214,818,920,1.738,0,8.633,6.186,14.819,0,0,0,0,0,0,Data 12 Bln
33,PAPUA BARAT,G,KAMBUAYA,2021,174,174,348,1.331,1.697,3.028,0,12.662,10.242,22.904,1.531,0,1.531,0,0,0,Data 12 Bln
33,PAPUA BARAT,G,KAMBUAYA,2022,164,164,328,1.181,1.385,2.566,0,10.944,8.116,19.06,326,0,326,0,0,0,Data 12 Bln
33,PAPUA BARAT,G,KAMBUAYA,2023,109,106,215,891,1.064,1.955,0,9.114,8.256,17.37,110,0,110,0,0,0,Data 12 Bln
33,PAPUA BARAT,G,KAMBUAYA,2024,153,153,306,1.203,1.461,2.664,0,6.305,7.735,14.04,0,0,0,0,0,0,Data 12 Bln
33,PAPUA BARAT,H,WERUR,2020,16,19,35,36,10,46,0,67,40,107,0,0,0,0,0,0,Data 12 Bln
33,PAPUA BARAT,H,WERUR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
33,PAPUA BARAT,H,WERUR,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
33,PAPUA BARAT,H,WERUR,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
33,PAPUA BARAT,H,WERUR,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
33,PAPUA BARAT,I,BABO,2020,2.031,2.034,4.065,62.98,66.556,129.536,0,60.742,60.384,121.126,17.434,11.594,29.028,0,0,0,Data 12 Bln
33,PAPUA BARAT,I,BABO,2021,1.495,1.498,2.993,50.949,41.422,92.371,0,181,2.508,2.689,1.092,404,1.496,0,0,0,Data 12 Bln
33,PAPUA BARAT,I,BABO,2022,1.896,1.896,3.792,76.21,76.209,152.419,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
33,PAPUA BARAT,I,BABO,2023,1.393,1.386,2.779,39.526,44.546,84.072,0,148.691,147.255,295.946,12.557,4.637,17.194,0,266,266,Data 12 Bln
33,PAPUA BARAT,I,BABO,2024,1.027,1.026,2.053,22.593,24.073,46.666,0,239.128,203.711,442.839,17.252,3.082,20.334,0,0,0,Data 12 Bln
33,PAPUA BARAT,J,ANGGI,2020,39,39,78,78,94,172,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
33,PAPUA BARAT,J,ANGGI,2021,37,37,74,58,49,107,0,20,76,96,0,0,0,0,0,0,Data 12 Bln
33,PAPUA BARAT,J,ANGGI,2022,42,32,74,48,67,115,0,88,63,151,0,0,0,0,0,0,Data 12 Bln
33,PAPUA BARAT,J,ANGGI,2023,49,46,95,46,109,155,0,85,106,191,0,0,0,0,0,0,Data 12 Bln
33,PAPUA BARAT,J,ANGGI,2024,52,51,103,142,169,311,0,97,67,164,0,0,0,0,0,0,Data 12 Bln
33,PAPUA BARAT,K,MERDEY,2020,116,116,232,508,1.009,1.517,0,6.339,1.822,8.161,373,0,373,0,0,0,Data 12 Bln
33,PAPUA BARAT,K,MERDEY,2021,206,206,412,870,1.536,2.406,0,11.19,2.487,13.677,1.958,0,1.958,0,0,0,Data 12 Bln
33,PAPUA BARAT,K,MERDEY,2022,217,217,434,818,1.264,2.082,0,7.784,2.652,10.436,529,10,539,0,1,1,Data 12 Bln
33,PAPUA BARAT,K,MERDEY,2023,209,204,413,1.013,1.229,2.242,0,8.346,2.816,11.162,0,0,0,0,0,0,Data 12 Bln
33,PAPUA BARAT,K,MERDEY,2024,102,99,201,519,571,1.09,0,3.268,758,4.026,0,0,0,0,0,0,Data 12 Bln
33,PAPUA BARAT,L,ABRESSO,2024,50,48,98,59,31,90,0,367,234,601,0,0,0,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,A,DOMINE EDUARD OSOK - SORONG,2020,4.057,4.279,8.336,301.206,314.639,615.845,36.484,2.486.447,2.652.814,5.139.261,2.470.174,2.347.139,4.817.313,95,1,96,Data 12 Bln
34,PAPUA BARAT DAYA,A,DOMINE EDUARD OSOK - SORONG,2021,4.745,4.738,9.483,348.507,407.862,756.369,0,2.909.426,3.188.628,6.098.054,2.542.612,3.569.566,6.112.178,0,0,0,Data 12 Bln
34,PAPUA BARAT DAYA,A,DOMINE EDUARD OSOK - SORONG,2022,6.002,6.128,12.13,566.68,357.583,924.263,283.882,5.303.165,5.464.779,10.767.944,3.264.686,3.934.191,7.198.877,7.457,351,7.808,Data 12 Bln
34,PAPUA BARAT DAYA,A,DOMINE EDUARD OSOK - SORONG,2023,6.696,6.712,13.408,628.239,440.654,1.068.893,215.931,6.054.934,5.590.551,11.645.485,3.923.638,3.381.661,7.305.299,9.207,100,9.307,Data 12 Bln
34,PAPUA BARAT DAYA,A,DOMINE EDUARD OSOK - SORONG,2024,6.634,6.642,13.276,575.817,496.692,1.072.509,104.245,5.642.201,5.108.222,10.750.423,3.879.592,3.196.613,7.076.205,7.48,0,7.48,Data 12 Bln
34,PAPUA BARAT DAYA,B,TEMINABUAN,2020,97,97,194,338,501,839,1,1.373,2.059,3.432,0,0,0,0,0,0,Data 12 Bln
